1637|13870|866|64|
1637|9219|691|51|
1637|8039|807|60|
1637|12959|619|46|
1637|3316|745|55|
1637|5740|676|50|
1637|11944|64|4|
1637|6851|44|3|
1637|2740|440|33|
1638|13715|693|51|
1638|17832|404|30|
1638|926|615|46|
1638|1631|733|54|
1638|10142|327|24|
1638|17964|682|51|
1638|17632|644|48|
1638|15016|140|10|
1638|15326|829|62|
1639|7649|707|53|
1639|14023|376|28|
1639|1913|406|30|
1639|12234|371|27|
1639|1359|705|52|
1639|6297|177|13|
1639|16806|202|15|
1639|8834|164|12|
1639|696|584|43|
1640|5363|550|41|
1640|3056|696|52|
1640|5538|712|53|
1640|3108|854|64|
1640|14051|127|9|
1640|15162|778|58|
1640|5884|134|10|
1640|10686|824|61|
1640|3579|310|23|
1641|5876|491|36|
1641|4304|873|65|
1641|15299|301|22|
1641|12177|842|63|
1641|3463|233|17|
1641|7425|769|57|
1641|6965|759|56|
1641|14894|257|19|
1641|16619|272|20|
1642|2399|156|11|
1642|10214|493|36|
1642|143|718|53|
1642|5358|766|57|
1642|6706|246|18|
1642|16762|1|1|
1642|15321|572|42|
1642|5425|105|7|
1642|11552|395|29|
1643|7477|490|36|
1643|14049|293|21|
1643|9893|3|1|
1643|5867|416|31|
1643|5595|649|48|
1643|3230|723|54|
1643|12770|475|35|
1643|6891|578|43|
1643|17050|885|66|
1644|8762|551|41|
1644|2442|542|40|
1644|15202|481|36|
1644|14711|155|11|
1644|13161|50|3|
1644|9075|248|18|
1644|1160|699|52|
1644|15229|319|23|
1644|7539|279|20|
1645|4430|359|26|
1645|8881|810|60|
1645|2205|361|27|
1645|14847|592|44|
1645|6001|680|51|
1645|10755|76|5|
1645|4344|309|23|
1645|10333|252|18|
1645|2443|109|8|
1646|619|431|32|
1646|5530|855|64|
1646|14893|221|16|
1646|15367|323|24|
1646|14616|743|55|
1646|7825|133|9|
1646|8309|624|46|
1646|3725|575|43|
1646|149|728|54|
1647|7247|790|59|
1647|16611|401|30|
1647|11695|85|6|
1647|11633|704|52|
1647|5045|666|49|
1647|12347|655|49|
1647|15351|648|48|
1647|4736|230|17|
1647|1398|272|20|
1648|16611|884|66|
1648|3453|157|11|
1648|9150|708|53|
1648|132|244|18|
1648|7953|199|14|
1648|8174|143|10|
1648|18022|685|51|
1648|3372|719|53|
1648|17644|716|53|
1649|7980|408|30|
1649|1931|766|57|
1649|16238|100|7|
1649|12834|838|62|
1649|5359|286|21|
1649|491|736|55|
1649|10007|230|17|
1649|4854|814|61|
1649|7381|796|59|
1650|5603|658|49|
1650|15050|216|16|
1650|10678|231|17|
1650|14087|330|24|
1650|12303|551|41|
1650|13844|37|2|
1650|3829|24|1|
1650|4395|380|28|
1650|9544|855|64|
1651|5157|862|64|
1651|2217|517|38|
1651|5037|668|50|
1651|17701|486|36|
1651|13467|514|38|
1651|10189|195|14|
1651|5573|2|1|
1651|15057|583|43|
1651|15063|129|9|
1652|11905|494|37|
1652|755|575|43|
1652|9785|456|34|
1652|3510|559|41|
1652|10962|15|1|
1652|4464|477|35|
1652|14538|704|52|
1652|30|480|36|
1652|4298|53|3|
1653|5387|481|36|
1653|8201|669|50|
1653|6591|900|67|
1653|7832|780|58|
1653|5090|29|2|
1653|12689|470|35|
1653|15835|661|49|
1653|2115|548|41|
1653|12777|58|4|
1654|5309|38|2|
1654|10426|366|27|
1654|12535|725|54|
1654|1024|341|25|
1654|10268|797|59|
1654|15807|869|65|
1654|17503|326|24|
1654|1309|683|51|
1654|15100|568|42|
1655|11241|532|39|
1655|7833|615|46|
1655|15151|212|15|
1655|5150|858|64|
1655|2280|642|48|
1655|5194|157|11|
1655|13613|397|29|
1655|13466|95|7|
1655|17469|138|10|
1656|1705|373|27|
1656|13586|145|10|
1656|14519|183|13|
1656|9186|742|55|
1656|13776|219|16|
1656|16608|284|21|
1656|7399|121|9|
1656|1934|519|38|
1656|10804|7|1|
1657|11771|12|1|
1657|15558|726|54|
1657|8165|632|47|
1657|12413|250|18|
1657|1036|29|2|
1657|12458|769|57|
1657|17559|321|24|
1657|17511|351|26|
1657|10324|49|3|
1658|2897|841|63|
1658|1787|568|42|
1658|4367|261|19|
1658|6701|235|17|
1658|212|152|11|
1658|11166|280|21|
1658|5095|247|18|
1658|13843|396|29|
1658|13884|357|26|
1659|16710|371|27|
1659|6450|367|27|
1659|4903|512|38|
1659|11558|333|24|
1659|4034|377|28|
1659|13485|511|38|
1659|1702|891|66|
1659|14428|164|12|
1659|10435|725|54|
1660|15147|292|21|
1660|57|561|42|
1660|6984|718|53|
1660|16401|713|53|
1660|14662|77|5|
1660|2201|362|27|
1660|5669|642|48|
1660|6190|449|33|
1660|10654|246|18|
1661|13544|14|1|
1661|10738|415|31|
1661|6509|566|42|
1661|3783|509|38|
1661|225|282|21|
1661|12768|792|59|
1661|16003|503|37|
1661|17731|583|43|
1661|6259|209|15|
1662|18103|732|54|
1662|6776|211|15|
1662|3236|219|16|
1662|5692|798|59|
1662|10577|159|11|
1662|1695|553|41|
1662|6175|592|44|
1662|4664|519|38|
1662|9844|124|9|
1663|14856|422|31|
1663|14680|441|33|
1663|3687|728|54|
1663|12195|450|33|
1663|17076|201|15|
1663|10820|573|42|
1663|14677|41|3|
1663|15165|196|14|
1663|16611|196|14|
1664|14336|235|17|
1664|11704|794|59|
1664|14123|385|28|
1664|12686|135|10|
1664|3940|795|59|
1664|15949|429|32|
1664|2500|215|16|
1664|4212|653|48|
1664|17342|336|25|
1665|11199|548|41|
1665|14763|46|3|
1665|11089|478|35|
1665|1800|166|12|
1665|458|434|32|
1665|11647|110|8|
1665|5380|810|60|
1665|934|762|57|
1665|6664|379|28|
1666|12912|592|44|
1666|13721|142|10|
1666|3003|322|24|
1666|5419|872|65|
1666|1047|646|48|
1666|14747|834|62|
1666|17753|748|56|
1666|7159|439|32|
1666|8568|777|58|
1667|4743|291|21|
1667|8968|444|33|
1667|2610|233|17|
1667|18135|500|37|
1667|720|715|53|
1667|2071|773|57|
1667|7648|216|16|
1667|14540|874|65|
1667|14662|889|66|
1668|11169|655|49|
1668|10706|110|8|
1668|9188|87|6|
1668|17706|526|39|
1668|16823|396|29|
1668|15028|25|1|
1668|17873|590|44|
1668|7434|190|14|
1668|1039|641|48|
1669|5734|208|15|
1669|15444|608|45|
1669|13836|551|41|
1669|9121|212|15|
1669|1769|521|39|
1669|1391|250|18|
1669|7411|82|6|
1669|7544|119|8|
1669|5506|761|57|
1670|7147|515|38|
1670|2838|694|52|
1670|16565|305|22|
1670|7971|145|10|
1670|10677|346|25|
1670|16941|603|45|
1670|5393|831|62|
1670|4956|666|49|
1670|419|813|60|
1671|14285|613|45|
1671|12359|352|26|
1671|6274|544|40|
1671|15734|210|15|
1671|2115|480|36|
1671|4386|42|3|
1671|17918|609|45|
1671|14143|258|19|
1671|229|441|33|
1672|7540|501|37|
1672|380|543|40|
1672|6271|346|25|
1672|6628|74|5|
1672|5496|876|65|
1672|4090|859|64|
1672|2588|407|30|
1672|10429|374|28|
1672|14916|537|40|
1673|17918|863|64|
1673|5059|630|47|
1673|13974|620|46|
1673|13841|206|15|
1673|1507|731|54|
1673|15254|232|17|
1673|8764|345|25|
1673|2374|502|37|
1673|14786|587|44|
1674|3197|263|19|
1674|16005|195|14|
1674|7050|591|44|
1674|11865|656|49|
1674|6871|705|52|
1674|4109|327|24|
1674|4858|737|55|
1674|8986|850|63|
1674|10882|230|17|
1675|9914|566|42|
1675|2905|232|17|
1675|5281|816|61|
1675|2625|421|31|
1675|7104|216|16|
1675|13514|459|34|
1675|7472|785|58|
1675|14624|225|16|
1675|2109|585|43|
1676|4412|670|50|
1676|8418|414|31|
1676|13775|410|30|
1676|13963|288|21|
1676|5727|491|36|
1676|16246|751|56|
1676|6706|204|15|
1676|9516|637|47|
1676|12473|164|12|
1677|3817|104|7|
1677|10676|553|41|
1677|907|748|56|
1677|2988|705|52|
1677|2736|141|10|
1677|16708|814|61|
1677|16414|568|42|
1677|4653|323|24|
1677|2406|397|29|
1678|5638|809|60|
1678|9995|900|67|
1678|11163|64|4|
1678|17349|728|54|
1678|5389|688|51|
1678|16212|742|55|
1678|5408|673|50|
1678|7791|806|60|
1678|6446|18|1|
1679|4448|503|37|
1679|17105|143|10|
1679|722|605|45|
1679|4359|613|45|
1679|12962|797|59|
1679|7428|180|13|
1679|2857|210|15|
1679|13333|530|39|
1679|9357|706|52|
1680|16495|689|51|
1680|11249|25|1|
1680|815|408|30|
1680|10165|807|60|
1680|8297|668|50|
1680|1290|50|3|
1680|14620|183|13|
1680|2924|373|27|
1680|15439|243|18|
1681|1312|156|11|
1681|15543|764|57|
1681|544|776|58|
1681|5456|104|7|
1681|7576|475|35|
1681|14963|123|9|
1681|9335|26|1|
1681|8471|728|54|
1681|15672|290|21|
1682|12346|856|64|
1682|12106|7|1|
1682|743|830|62|
1682|11399|511|38|
1682|5128|547|41|
1682|15801|689|51|
1682|14350|686|51|
1682|5249|185|13|
1682|3777|785|58|
1683|11245|830|62|
1683|14877|470|35|
1683|17373|18|1|
1683|9074|706|52|
1683|7473|397|29|
1683|14934|811|60|
1683|9398|23|1|
1683|596|156|11|
1683|5192|681|51|
1684|5779|43|3|
1684|4585|563|42|
1684|15426|896|67|
1684|11244|405|30|
1684|17365|611|45|
1684|1734|614|46|
1684|12437|482|36|
1684|5703|868|65|
1684|15119|154|11|
1685|11309|709|53|
1685|12435|735|55|
1685|7031|18|1|
1685|1541|400|30|
1685|13770|383|28|
1685|15596|453|33|
1685|1877|263|19|
1685|1861|455|34|
1685|7920|415|31|
1686|16829|895|67|
1686|14158|619|46|
1686|886|506|37|
1686|7295|307|23|
1686|12096|336|25|
1686|2074|2|1|
1686|11224|686|51|
1686|3307|598|44|
1686|10152|338|25|
1687|17003|64|4|
1687|13580|630|47|
1687|7929|312|23|
1687|12619|488|36|
1687|5843|491|36|
1687|17481|39|2|
1687|1557|374|28|
1687|15528|280|21|
1687|9769|282|21|
1688|1520|709|53|
1688|17076|522|39|
1688|2658|782|58|
1688|12107|151|11|
1688|5686|818|61|
1688|4232|117|8|
1688|15505|174|13|
1688|435|697|52|
1688|16711|369|27|
1689|1783|332|24|
1689|11479|802|60|
1689|7849|133|9|
1689|10323|77|5|
1689|17542|681|51|
1689|8751|92|6|
1689|3788|741|55|
1689|18033|550|41|
1689|7403|154|11|
1690|697|846|63|
1690|15759|605|45|
1690|161|853|63|
1690|9795|175|13|
1690|8057|652|48|
1690|2463|751|56|
1690|1318|363|27|
1690|16774|145|10|
1690|16073|429|32|
1691|6236|488|36|
1691|3103|143|10|
1691|9857|687|51|
1691|8974|4|1|
1691|7717|660|49|
1691|14926|400|30|
1691|17402|320|24|
1691|13859|200|15|
1691|2143|178|13|
1692|17795|83|6|
1692|5016|709|53|
1692|18511|184|13|
1692|4461|613|45|
1692|7966|600|45|
1692|2191|413|30|
1692|18182|807|60|
1692|5824|708|53|
1692|3949|821|61|
1693|4880|493|36|
1693|15844|296|22|
1693|14105|685|51|
1693|18364|765|57|
1693|4164|734|55|
1693|11575|559|41|
1693|11988|209|15|
1693|7296|401|30|
1693|13025|144|10|
1694|17787|88|6|
1694|13458|674|50|
1694|9141|350|26|
1694|11064|142|10|
1694|2206|286|21|
1694|4420|494|37|
1694|16830|206|15|
1694|4550|135|10|
1694|616|818|61|
1695|8034|291|21|
1695|17489|688|51|
1695|17663|23|1|
1695|12431|595|44|
1695|5725|765|57|
1695|8314|311|23|
1695|12300|699|52|
1695|8387|429|32|
1695|7271|285|21|
1696|8330|431|32|
1696|15373|43|3|
1696|15654|357|26|
1696|13264|715|53|
1696|3161|852|63|
1696|3316|330|24|
1696|4927|101|7|
1696|5591|759|56|
1696|13625|394|29|
1697|1102|432|32|
1697|1213|99|7|
1697|10825|386|28|
1697|13424|515|38|
1697|9336|200|15|
1697|12556|715|53|
1697|3815|373|27|
1697|13907|54|4|
1697|17861|597|44|
1698|18381|664|49|
1698|9554|592|44|
1698|7516|599|44|
1698|17003|767|57|
1698|11402|465|34|
1698|17468|342|25|
1698|4471|536|40|
1698|3581|278|20|
1698|18160|363|27|
1699|2175|728|54|
1699|17351|802|60|
1699|16785|547|41|
1699|3521|517|38|
1699|4646|268|20|
1699|8167|384|28|
1699|6827|700|52|
1699|1243|354|26|
1699|15465|16|1|
1700|12342|143|10|
1700|3278|863|64|
1700|2646|665|49|
1700|2530|69|5|
1700|5105|298|22|
1700|18196|683|51|
1700|3832|302|22|
1700|6162|361|27|
1700|3499|408|30|
1701|1863|886|66|
1701|11253|465|34|
1701|7134|892|66|
1701|13357|890|66|
1701|3860|9|1|
1701|13109|803|60|
1701|16687|227|17|
1701|12316|793|59|
1701|16219|757|56|
1702|14248|834|62|
1702|5718|825|61|
1702|3969|192|14|
1702|10283|58|4|
1702|1327|494|37|
1702|11870|648|48|
1702|6628|482|36|
1702|17965|228|17|
1702|4666|449|33|
1703|1958|349|26|
1703|4733|607|45|
1703|10100|67|5|
1703|12929|271|20|
1703|7451|625|46|
1703|2861|67|5|
1703|11781|276|20|
1703|5882|372|27|
1703|8189|275|20|
1704|11211|104|7|
1704|15449|173|12|
1704|3035|276|20|
1704|13391|791|59|
1704|1739|121|9|
1704|10308|78|5|
1704|3893|2|1|
1704|2207|386|28|
1704|13185|280|21|
1705|8407|137|10|
1705|458|748|56|
1705|4677|243|18|
1705|3156|869|65|
1705|16978|836|62|
1705|4133|24|1|
1705|17344|863|64|
1705|4977|250|18|
1705|1902|870|65|
1706|6614|39|2|
1706|7378|459|34|
1706|17240|813|60|
1706|8442|316|23|
1706|6023|395|29|
1706|2252|758|56|
1706|828|436|32|
1706|12176|802|60|
1706|9068|425|31|
1707|3466|755|56|
1707|11813|516|38|
1707|5504|815|61|
1707|7881|509|38|
1707|17204|558|41|
1707|7094|71|5|
1707|6238|65|4|
1707|11742|189|14|
1707|10625|568|42|
1708|253|846|63|
1708|11301|481|36|
1708|11305|806|60|
1708|5255|850|63|
1708|225|325|24|
1708|3429|484|36|
1708|6913|144|10|
1708|12799|641|48|
1708|15566|541|40|
1709|7462|157|11|
1709|17287|838|62|
1709|10569|72|5|
1709|1155|35|2|
1709|15009|394|29|
1709|3920|809|60|
1709|14367|863|64|
1709|17287|830|62|
1709|18432|606|45|
1710|10951|700|52|
1710|17478|16|1|
1710|8063|890|66|
1710|10124|628|47|
1710|11971|887|66|
1710|14066|790|59|
1710|4691|842|63|
1710|18108|257|19|
1710|10492|378|28|
1711|14081|22|1|
1711|17024|490|36|
1711|8658|447|33|
1711|8640|678|50|
1711|14154|141|10|
1711|3397|78|5|
1711|12977|263|19|
1711|1323|790|59|
1711|147|671|50|
1712|12843|511|38|
1712|17198|201|15|
1712|4349|843|63|
1712|18319|360|27|
1712|4406|217|16|
1712|11105|473|35|
1712|6882|609|45|
1712|15475|173|12|
1712|2204|712|53|
1713|10444|746|55|
1713|3014|600|45|
1713|13479|471|35|
1713|13338|505|37|
1713|16765|753|56|
1713|15281|304|22|
1713|10285|199|14|
1713|17735|180|13|
1713|16828|657|49|
1714|15425|607|45|
1714|9324|476|35|
1714|1905|131|9|
1714|9993|711|53|
1714|4009|727|54|
1714|13348|316|23|
1714|7733|408|30|
1714|1496|610|45|
1714|8854|683|51|
1715|10402|570|42|
1715|2694|487|36|
1715|4587|106|7|
1715|13276|34|2|
1715|2864|13|1|
1715|12285|537|40|
1715|3512|220|16|
1715|14269|756|56|
1715|3849|885|66|
1716|470|479|35|
1716|4963|650|48|
1716|1078|138|10|
1716|581|531|39|
1716|12838|517|38|
1716|7492|766|57|
1716|6177|136|10|
1716|13468|364|27|
1716|18418|731|54|
1717|1673|235|17|
1717|13773|795|59|
1717|7082|733|54|
1717|13354|253|18|
1717|15801|431|32|
1717|7920|368|27|
1717|16269|845|63|
1717|6250|386|28|
1717|1904|535|40|
1718|7180|202|15|
1718|11775|384|28|
1718|8562|165|12|
1718|14436|446|33|
1718|9656|8|1|
1718|3605|105|7|
1718|11931|116|8|
1718|3312|584|43|
1718|9379|453|33|
1719|980|117|8|
1719|17874|665|49|
1719|11751|210|15|
1719|13004|511|38|
1719|10806|181|13|
1719|12502|888|66|
1719|9336|404|30|
1719|6489|265|19|
1719|3258|211|15|
1720|16386|117|8|
1720|514|228|17|
1720|2512|347|26|
1720|17876|784|58|
1720|6091|836|62|
1720|3627|346|25|
1720|11194|784|58|
1720|12066|507|38|
1720|6321|56|4|
1721|13209|389|29|
1721|517|569|42|
1721|17288|61|4|
1721|9080|56|4|
1721|9491|888|66|
1721|767|137|10|
1721|754|435|32|
1721|14055|576|43|
1721|715|271|20|
1722|14853|306|22|
1722|12581|885|66|
1722|14308|811|60|
1722|13123|666|49|
1722|8479|282|21|
1722|8861|132|9|
1722|6133|498|37|
1722|9769|256|19|
1722|8182|451|33|
1723|12364|352|26|
1723|7904|811|60|
1723|15395|652|48|
1723|8852|467|35|
1723|5572|269|20|
1723|47|94|7|
1723|9806|682|51|
1723|3900|764|57|
1723|14854|746|55|
1724|17309|817|61|
1724|232|113|8|
1724|1003|409|30|
1724|18445|221|16|
1724|2167|726|54|
1724|1941|66|4|
1724|3794|125|9|
1724|1276|288|21|
1724|1097|371|27|
1725|1020|798|59|
1725|13839|556|41|
1725|1829|749|56|
1725|2283|520|39|
1725|10645|882|66|
1725|8264|892|66|
1725|16571|562|42|
1725|6790|665|49|
1725|6795|45|3|
1726|2249|491|36|
1726|16410|473|35|
1726|18204|685|51|
1726|7664|70|5|
1726|8722|545|40|
1726|13201|221|16|
1726|9165|485|36|
1726|10003|507|38|
1726|15356|374|28|
1727|18414|860|64|
1727|3298|456|34|
1727|7487|212|15|
1727|11539|841|63|
1727|8641|582|43|
1727|12665|206|15|
1727|2381|534|40|
1727|4210|657|49|
1727|5786|447|33|
1728|8456|205|15|
1728|4369|107|8|
1728|9419|97|7|
1728|906|385|28|
1728|6294|214|16|
1728|7831|561|42|
1728|11039|8|1|
1728|14281|690|51|
1728|13325|162|12|
1729|17984|224|16|
1729|5883|173|12|
1729|16809|360|27|
1729|12056|192|14|
1729|5120|791|59|
1729|5618|623|46|
1729|16492|96|7|
1729|12691|345|25|
1729|1016|217|16|
1730|17994|534|40|
1730|5765|739|55|
1730|9761|489|36|
1730|5172|781|58|
1730|9021|616|46|
1730|3622|374|28|
1730|4286|364|27|
1730|14646|125|9|
1730|5615|605|45|
1731|127|200|15|
1731|7014|752|56|
1731|15436|46|3|
1731|1766|217|16|
1731|16040|827|62|
1731|10284|676|50|
1731|8652|13|1|
1731|13386|345|25|
1731|4911|529|39|
1732|9426|213|15|
1732|17242|862|64|
1732|6660|120|9|
1732|4368|665|49|
1732|10213|803|60|
1732|10139|197|14|
1732|1581|12|1|
1732|10139|746|55|
1732|2511|631|47|
1733|12626|230|17|
1733|733|256|19|
1733|18478|306|22|
1733|846|122|9|
1733|11339|876|65|
1733|13069|296|22|
1733|5223|720|54|
1733|5785|553|41|
1733|16598|519|38|
1734|285|291|21|
1734|4400|199|14|
1734|14521|798|59|
1734|17976|168|12|
1734|13668|628|47|
1734|9073|275|20|
1734|5041|339|25|
1734|5036|113|8|
1734|1196|656|49|
1735|12025|386|28|
1735|5957|37|2|
1735|2238|610|45|
1735|6848|11|1|
1735|4612|758|56|
1735|17725|760|57|
1735|18203|323|24|
1735|16711|483|36|
1735|10287|689|51|
1736|3706|448|33|
1736|8942|175|13|
1736|10014|414|31|
1736|4295|32|2|
1736|14063|667|50|
1736|13475|244|18|
1736|15166|696|52|
1736|10873|685|51|
1736|1244|59|4|
1737|1548|818|61|
1737|2674|435|32|
1737|14981|896|67|
1737|13679|390|29|
1737|9799|62|4|
1737|9155|59|4|
1737|2645|705|52|
1737|11562|238|17|
1737|2112|259|19|
1738|16951|424|31|
1738|8391|64|4|
1738|15536|615|46|
1738|15655|245|18|
1738|15279|117|8|
1738|18260|778|58|
1738|10256|682|51|
1738|9998|442|33|
1738|8608|19|1|
1739|8036|645|48|
1739|16148|251|18|
1739|14552|476|35|
1739|15609|59|4|
1739|11065|90|6|
1739|15065|401|30|
1739|3481|660|49|
1739|3066|734|55|
1739|777|404|30|
1740|5331|580|43|
1740|9016|605|45|
1740|1072|582|43|
1740|2627|648|48|
1740|17593|406|30|
1740|18244|216|16|
1740|15711|401|30|
1740|15345|101|7|
1740|27|749|56|
1741|17518|730|54|
1741|14967|65|4|
1741|3073|158|11|
1741|5931|470|35|
1741|5131|651|48|
1741|9536|672|50|
1741|11163|845|63|
1741|14736|460|34|
1741|16062|436|32|
1742|8329|752|56|
1742|7215|749|56|
1742|6801|519|38|
1742|7380|490|36|
1742|9665|405|30|
1742|3123|89|6|
1742|1316|759|56|
1742|5867|156|11|
1742|8598|611|45|
1743|3752|129|9|
1743|6415|390|29|
1743|17161|858|64|
1743|17559|211|15|
1743|876|672|50|
1743|17713|321|24|
1743|4423|622|46|
1743|15228|735|55|
1743|13540|323|24|
1744|2670|843|63|
1744|5346|70|5|
1744|1828|431|32|
1744|12362|681|51|
1744|1126|198|14|
1744|2536|230|17|
1744|3333|781|58|
1744|10891|150|11|
1744|1572|23|1|
1745|12031|525|39|
1745|6505|263|19|
1745|14174|579|43|
1745|6885|472|35|
1745|8625|232|17|
1745|13742|162|12|
1745|12372|734|55|
1745|16123|414|31|
1745|4835|118|8|
1746|14962|571|42|
1746|18135|337|25|
1746|1562|422|31|
1746|9973|26|1|
1746|16219|460|34|
1746|11174|548|41|
1746|904|211|15|
1746|12759|74|5|
1746|8381|533|39|
1747|16317|47|3|
1747|6819|510|38|
1747|18479|124|9|
1747|14874|213|15|
1747|13739|755|56|
1747|12020|833|62|
1747|11178|73|5|
1747|14342|113|8|
1747|17222|621|46|
1748|6491|226|16|
1748|2850|894|67|
1748|17734|474|35|
1748|14095|468|35|
1748|16481|428|32|
1748|963|396|29|
1748|1225|776|58|
1748|1624|503|37|
1748|15350|474|35|
1749|13629|718|53|
1749|15473|183|13|
1749|5221|470|35|
1749|1732|148|11|
1749|7256|437|32|
1749|15706|666|49|
1749|1540|731|54|
1749|9044|466|34|
1749|16026|124|9|
1750|7854|172|12|
1750|1746|847|63|
1750|3807|699|52|
1750|5777|243|18|
1750|2481|517|38|
1750|10483|343|25|
1750|11798|61|4|
1750|5410|660|49|
1750|9977|701|52|
1751|15912|734|55|
1751|10511|201|15|
1751|11365|281|21|
1751|8986|780|58|
1751|11779|311|23|
1751|13617|680|51|
1751|3747|134|10|
1751|12064|106|7|
1751|7429|474|35|
1752|15392|99|7|
1752|12615|254|19|
1752|1309|371|27|
1752|9003|240|18|
1752|4318|858|64|
1752|2688|441|33|
1752|777|581|43|
1752|17578|441|33|
1752|2996|13|1|
1753|15083|705|52|
1753|3342|486|36|
1753|2774|176|13|
1753|9047|743|55|
1753|16280|334|25|
1753|6552|357|26|
1753|17571|880|66|
1753|2330|424|31|
1753|15784|576|43|
1754|16802|24|1|
1754|10894|304|22|
1754|14542|332|24|
1754|3528|628|47|
1754|16457|329|24|
1754|5536|154|11|
1754|16784|835|62|
1754|14080|328|24|
1754|17571|25|1|
1755|11274|521|39|
1755|13322|811|60|
1755|18176|29|2|
1755|4051|347|26|
1755|2453|718|53|
1755|13721|144|10|
1755|2030|625|46|
1755|13666|516|38|
1755|6451|340|25|
1756|8776|541|40|
1756|3413|540|40|
1756|17585|181|13|
1756|9319|844|63|
1756|13438|827|62|
1756|11518|339|25|
1756|6675|406|30|
1756|5836|639|47|
1756|13926|2|1|
1757|5454|184|13|
1757|13316|608|45|
1757|10942|776|58|
1757|7072|716|53|
1757|3873|538|40|
1757|17865|490|36|
1757|4143|54|4|
1757|7183|498|37|
1757|10781|531|39|
1758|14036|304|22|
1758|5329|890|66|
1758|11632|514|38|
1758|3291|656|49|
1758|11531|845|63|
1758|2083|617|46|
1758|16739|564|42|
1758|5109|36|2|
1758|11122|627|47|
1759|5219|275|20|
1759|997|496|37|
1759|9819|262|19|
1759|15661|333|24|
1759|8928|548|41|
1759|9918|555|41|
1759|5050|223|16|
1759|14319|16|1|
1759|18478|783|58|
1760|11780|569|42|
1760|9920|266|19|
1760|4015|735|55|
1760|8214|63|4|
1760|9094|883|66|
1760|3242|667|50|
1760|10089|455|34|
1760|211|196|14|
1760|5534|103|7|
1761|18416|344|25|
1761|15596|289|21|
1761|2082|375|28|
1761|8672|349|26|
1761|13050|351|26|
1761|1296|78|5|
1761|14740|702|52|
1761|17654|462|34|
1761|16234|367|27|
1762|10789|304|22|
1762|13695|586|43|
1762|12877|278|20|
1762|14719|721|54|
1762|9413|197|14|
1762|17075|604|45|
1762|17035|777|58|
1762|4732|351|26|
1762|4961|169|12|
1763|5860|84|6|
1763|322|657|49|
1763|16860|550|41|
1763|17614|402|30|
1763|1202|384|28|
1763|16130|249|18|
1763|13243|886|66|
1763|6584|392|29|
1763|11864|819|61|
1764|14738|734|55|
1764|7395|887|66|
1764|4397|549|41|
1764|8117|496|37|
1764|12843|692|51|
1764|12169|789|59|
1764|13656|218|16|
1764|1564|410|30|
1764|11928|619|46|
1765|17074|755|56|
1765|18336|834|62|
1765|9599|868|65|
1765|16888|522|39|
1765|3344|707|53|
1765|12100|26|1|
1765|10175|599|44|
1765|4879|619|46|
1765|4905|520|39|
1766|8498|332|24|
1766|3088|637|47|
1766|10559|473|35|
1766|8573|857|64|
1766|16990|897|67|
1766|6502|867|65|
1766|16739|668|50|
1766|1532|350|26|
1766|18423|43|3|
1767|9623|439|32|
1767|13201|96|7|
1767|15144|269|20|
1767|16944|310|23|
1767|298|375|28|
1767|4033|650|48|
1767|6973|333|24|
1767|4560|467|35|
1767|4742|833|62|
1768|15999|357|26|
1768|15799|596|44|
1768|1428|207|15|
1768|4346|86|6|
1768|9678|831|62|
1768|13944|22|1|
1768|7420|200|15|
1768|1955|536|40|
1768|2692|861|64|
1769|7560|675|50|
1769|14603|712|53|
1769|8428|791|59|
1769|13869|33|2|
1769|14242|825|61|
1769|1144|445|33|
1769|13196|186|13|
1769|17216|254|19|
1769|3577|678|50|
1770|17393|736|55|
1770|15875|148|11|
1770|10860|233|17|
1770|16879|466|34|
1770|10874|753|56|
1770|4045|471|35|
1770|3235|472|35|
1770|5712|674|50|
1770|10581|769|57|
1771|12881|187|14|
1771|11142|350|26|
1771|225|477|35|
1771|18044|344|25|
1771|3211|785|58|
1771|15344|465|34|
1771|1283|288|21|
1771|6189|751|56|
1771|4596|68|5|
1772|6407|72|5|
1772|2771|197|14|
1772|11526|689|51|
1772|11951|304|22|
1772|17729|298|22|
1772|15000|51|3|
1772|12966|483|36|
1772|15950|373|27|
1772|13376|530|39|
1773|6284|491|36|
1773|10263|734|55|
1773|11765|882|66|
1773|8934|796|59|
1773|11044|741|55|
1773|2808|401|30|
1773|15328|475|35|
1773|2449|606|45|
1773|10384|115|8|
1774|17242|707|53|
1774|3037|630|47|
1774|12538|313|23|
1774|345|890|66|
1774|14675|745|55|
1774|1574|425|31|
1774|3150|461|34|
1774|17105|292|21|
1774|17417|33|2|
1775|11907|502|37|
1775|15100|321|24|
1775|9141|896|67|
1775|1771|77|5|
1775|18057|136|10|
1775|16422|696|52|
1775|469|869|65|
1775|7223|359|26|
1775|7313|625|46|
1776|11434|252|18|
1776|13914|851|63|
1776|13676|642|48|
1776|10231|559|41|
1776|16496|187|14|
1776|14737|471|35|
1776|10898|552|41|
1776|8003|137|10|
1776|7135|49|3|
1777|7961|108|8|
1777|13684|375|28|
1777|3272|85|6|
1777|14917|368|27|
1777|7190|682|51|
1777|6453|518|38|
1777|15970|206|15|
1777|18061|295|22|
1777|17707|509|38|
1778|6365|192|14|
1778|7065|316|23|
1778|15831|542|40|
1778|16801|101|7|
1778|3505|285|21|
1778|9824|178|13|
1778|27|838|62|
1778|2578|173|12|
1778|7024|523|39|
